5571,Brooklyn Summer Ale,Brooklyn Brewery,Golden or Blonde Ale
5572,Aviator Red,Flying Bison Brewing,American-Style Amber/Red Ale
5573,Barnstormer Pale Ale,Flying Bison Brewing,American-Style Pale Ale
5574,Buffalo Lager,Flying Bison Brewing,American-Style Lager
5575,Bird of Prey IPA,Flying Bison Brewing,English-Style India Pale Ale
5576,Blizzard Bock,Flying Bison Brewing,Traditional German-Style Bock
5577,Sky Pilot Scotch Ale,Flying Bison Brewing,Scotch Ale
5578,Mt. Takhoma Blonde Ale,Harmon Brewing Company,Golden or Blonde Ale
5579,Pinnacle Peak Pale Ale,Harmon Brewing Company,American-Style Pale Ale
5580,Brown's Point ESB,Harmon Brewing Company,Extra Special Bitter
5581,Puget Brown Porter,Harmon Brewing Company,Porter
5582,Bonaventure Pale Ale,Bonaventure Brewing Co,American-Style Pale Ale
5583,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Hoppin Frog Brewery,American-Style Imperial Stout
5584,The Oracle DIPA,Bell's Brewery Inc.,Imperial or Double India Pale Ale
5585,Goofy Foot Summer Wheat,Spring House Brewing Company,Light American Wheat Ale or Lager
5586,Winter Welcome 2008-2009,Samuel Smith Old Brewery (Tadcaster),Winter Warmer
5587,Old Abominable Barley Wine,Stoudt's Brewery,
5588,Heavy Seas Prosit! Imperial Oktoberfest Lager,Clipper City Brewing Co.,German-Style Oktoberfest
5589,Heavy Seas The Great Pumpkin Imperial Pumpkin Ale,Clipper City Brewing Co.,Pumpkin Beer
5590,Hooker Oktoberfest,Thomas Hooker Brewing,German-Style Oktoberfest
5591,Terrapin Rye Pale Ale,Terrapin Beer Company,American-Style Pale Ale
5592,India Style Brown Ale,Terrapin Beer Company,American-Style Brown Ale
5593,SunRay Wheat Beer,Terrapin Beer Company,Light American Wheat Ale or Lager
5594,Terrapin Golden Ale,Terrapin Beer Company,American-Style Cream Ale or Lager
5595,13th Anniversary Ale,Stone Brewing Co.,American-Style Strong Pale Ale
5596,Manzanita Red,Prescott Brewing Company,Irish-Style Red Ale
5597,Pine Tar Stout,Prescott Brewing Company,American-Style Stout
5598,Willow Wheat,Prescott Brewing Company,Light American Wheat Ale or Lager
5599,Lodgepole Light,Prescott Brewing Company,American-Style Cream Ale or Lager
5600,Prescott Pale Ale,Prescott Brewing Company,American-Style Pale Ale
5601,Ponderosa IPA,Prescott Brewing Company,American-Style India Pale Ale
5602,Petrified Porter,Prescott Brewing Company,Porter
5603,Liquid Amber,Prescott Brewing Company,American-Style Amber/Red Ale
5604,Peroni,"Sabmiller India,",American-Style Lager
5605,Bud Light Golden Wheat,Anheuser-Busch,Belgian-Style White
5606,Tropical Mango,St John Brewers,American-Style Pale Ale
5607,Oak Barrel Stout,Old Dominion Brewing Co.,American-Style Stout
5608,Drie Fonteinen Kriek,3 Fonteinen Brouwerij Ambachtelijke Geuzestekerij,Belgian-Style Fruit Lambic
5609,Elm City Schwarzbier,Elm City Brewing Co,German-Style Schwarzbier
5610,Ramstein Winter Wheat,High Point Wheat Beer Company,German-Style Doppelbock
5611,Creme Brulee Java Stout,Kuhnhenn Brewing,American-Style Stout
5612,Lake Placid Frostbite Ale,Lake Placid Pub & Brewery,American-Style India Pale Ale
5613,Shiva IPA,Asheville Pizza and Brewing Co.,American-Style India Pale Ale
5614,Roland's ESB,Asheville Pizza and Brewing Co.,Extra Special Bitter
5615,Scratch #21 2009 - Artisan Ale,Troegs Brewing,Other Belgian-Style Ales
5616,Java Head Stout,Troegs Brewing,American-Style Stout
5617,Scratch #22 2009,Troegs Brewing,Belgian-Style White
5618,Otter Creek Imperial India Pale Ale,Otter Creek Brewing & Wolaver's Organic Ales,Imperial or Double India Pale Ale
5619,NÃ¸gne Ã˜ Doppelt IPA,NÃ¸gne Ã˜ - Det KompromisslÃ¸se Bryggeri A/S,Imperial or Double India Pale Ale
5620,BJ's Annual Grand Cru,BJ's Restaurant and Brewery,Belgian-Style Pale Strong Ale
5621,Derailed Black Cherry Ale,Erie Brewing Company,Fruit Beer
5622,Heavy Seas Big DIPA,Clipper City Brewing Co.,Imperial or Double India Pale Ale
5623,Fairweather IPA,Moose's Tooth Pub and Pizzeria,American-Style India Pale Ale
5624,Bear Tooth Ale,Moose's Tooth Pub and Pizzeria,American-Style Brown Ale
5625,Wild Country Raspberry Wheat,Moose's Tooth Pub and Pizzeria,Fruit Beer
5626,Alaskan White Ale,Alaskan Brewing,Belgian-Style White
5627,Andygator,Abita Brewing Company,German-Style Doppelbock
5628,Red Chair IPA,Deschutes Brewery,American-Style India Pale Ale
5629,Cattail Peak,Highland Brewing Company,Light American Wheat Ale or Lager
5630,Dark Knight,Moose's Tooth Pub and Pizzeria,
5631,Urban Wilderness English Pale,Sleeping Lady Brewing Company,Classic English-Style Pale Ale
5632,Karma,Avery Brewing Company,Belgian-Style Pale Ale
5633,Black Butte XXI,Deschutes Brewery,Porter
5634,Mirror Mirror,Deschutes Brewery,American-Style Barley Wine Ale
5635,Obliteration I,Midnight Sun Brewing Co.,Imperial or Double India Pale Ale
5636,Obliteration II,Midnight Sun Brewing Co.,Imperial or Double India Pale Ale
5637,Obliteration V,Midnight Sun Brewing Co.,Imperial or Double India Pale Ale
5638,Black Xantus,Humboldt Brewing,American-Style Imperial Stout
5639,Scratch #23 2009 Kellar Fest,Troegs Brewing,
5640,Black Stallion Oatmeal Stout,Sweet Water Tavern and Brewery,Oatmeal Stout
5641,Great American's Restaurant Pale Ale,Sweet Water Tavern and Brewery,American-Style Pale Ale
5642,50 CAT IPA,Vintage 50 Restaurant and Brew Lounge,American-Style India Pale Ale
5643,Point Of Rocks Pale Ale,Vintage 50 Restaurant and Brew Lounge,American-Style Pale Ale
5644,Imperial Premium Malt Pilsner,Lion Brewery Ceylon Ltd.,
5645,Rock Art IPA,Rock Art Brewery,American-Style India Pale Ale
5646,Gouden Carolus Hopsinjoor,Brouwerij Het Anker,Other Belgian-Style Ales
5647,Black Rye Bock,Glacier Brewhouse,Traditional German-Style Bock
5648,Blackened Voodoo,Dixie Brewing,American-Style Lager
5649,Terrapin Midnight Project Depth Charge Espresso Milk Stout,Terrapin Beer Company,Sweet Stout
5650,Mythos Hellenic Lager,Mythos Breweries S.A.,
5651,Red Brick Double Chocolate Oatmeal Porter,Atlanta Brewing Company,Porter
5652,Georgi-Belgique,Moon River Brewing Company,Other Belgian-Style Ales
5653,Tarletons Bitters,Moon River Brewing Company,Ordinary Bitter
5654,Duck-Rabbit Schwarzbier,Duck-Rabbit Craft Brewery,German-Style Schwarzbier
5655,Smuttynose Pumpkin Ale,Smuttynose Brewing Co.,Pumpkin Beer
5656,Big Slick American Barleywine Ale,Midnight Sun Brewing Co.,American-Style Barley Wine Ale
5657,Otter Creek Russian Imperial Stout,Otter Creek Brewing & Wolaver's Organic Ales,American-Style Imperial Stout
5658,Big Hop Harvest Ale,East End Brewing Company,American-Style India Pale Ale
5659,Sublimely Self-Righteous Ale,Stone Brewing Co.,
5660,Abbaye de Saint-Martin Brune,Brasserie de Brunehaut,Belgian-Style Dark Strong Ale
5661,Abbaye de Saint-Martin Triple,Brasserie de Brunehaut,Other Belgian-Style Ales
5662,Brasserie de Brunehaut Bio BiÃ¨re Blanche (Organic),Brasserie de Brunehaut,Belgian-Style White
5663,Brasserie De Brunehaut Bio BiÃ¨re Blonde (Organic),Brasserie de Brunehaut,Other Belgian-Style Ales
5664,Brasserie de Brunehaut Bio BiÃ¨re AmbrÃ©e (Organic),Brasserie de Brunehaut,American-Style Amber/Red Ale
5665,Abbaye de Saint-Martin CuvÃ©e de Noel,Brasserie de Brunehaut,
5666,Mont St. Aubert,Brasserie de Brunehaut,
5667,Abbaye de St Amand,Brasserie de Brunehaut,Other Belgian-Style Ales
5668,Wild Goose Pumpkin Patch,"Wild Goose Brewery, LLC",Pumpkin Beer
5669,Stone 09.09.09 Vertical Epic Ale,Stone Brewing Co.,Belgian-Style Dark Strong Ale
5670,Scratch #24 2009 Van de Hoorn,Troegs Brewing,
5671,Rock Art American Red Ale,Rock Art Brewery,American-Style Amber/Red Ale
5672,The Vermonster,Rock Art Brewery,American-Style Barley Wine Ale
5673,Toaster Imperial Stout,East End Brewing Company,American-Style Imperial Stout
5674,3767 Belgian-style IPA with Brett,Midnight Sun Brewing Co.,Other Belgian-Style Ales
5675,Cosmic Black Witbier,Midnight Sun Brewing Co.,Belgian-Style White
5676,Michelob Winter's Bourbon Cask Ale,Anheuser-Busch,Winter Warmer
5677,Tournay Black,Brasserie de Cazeau,Belgian-Style Dark Strong Ale
5678,Hop Mountain,Old Dominion Brewing Co.,American-Style Pale Ale
5679,Blacksburger Pils,Blacksburg Brewing Company,German-Style Pilsener
5680,Big A IPA,Smuttynose Brewing Co.,Imperial or Double India Pale Ale
5681,3rd Anniversary Ale,Port Brewing Company,Imperial or Double India Pale Ale
5682,Trickster Belgian-style Pumpkin Ale,Midnight Sun Brewing Co.,Pumpkin Beer
5683,Berserker Imperial Stout,Midnight Sun Brewing Co.,American-Style Imperial Stout
5684,Imperial Russian Stout,Stone Brewing Co.,American-Style Imperial Stout
5685,Howl,Magic Hat,American-Style Lager
5686,Whitetail Golden Ale,Rock Art Brewery,Golden or Blonde Ale
5687,DuganA IPA,Avery Brewing Company,Imperial or Double India Pale Ale
5688,Golf,Weyerbacher Brewing Company,South German-Style Hefeweizen
5689,Old Salt IPA,Raccoon Lodge and Brewpub / Cascade Brewing,American-Style India Pale Ale
5690,Cascade Razberry Wheat,Raccoon Lodge and Brewpub / Cascade Brewing,Fruit Beer
5691,Celtic Copper Ale,Raccoon Lodge and Brewpub / Cascade Brewing,American-Style Amber/Red Ale
5692,Ring Tail Pale Ale,Raccoon Lodge and Brewpub / Cascade Brewing,American-Style Pale Ale
5693,Bad Billy Blond Bock,Raccoon Lodge and Brewpub / Cascade Brewing,German-Style Heller Bock/Maibock
5694,Cascade Apricot Ale,Raccoon Lodge and Brewpub / Cascade Brewing,Belgian-Style Fruit Lambic
5695,Cascade Kreik Ale,Raccoon Lodge and Brewpub / Cascade Brewing,
5696,Cascade CuvÃ©e Du Jongleur,Raccoon Lodge and Brewpub / Cascade Brewing,
5697,Cascade Sang Royal,Raccoon Lodge and Brewpub / Cascade Brewing,
5698,Exit 11 - Hoppy American Wheat,Flying Fish Brewing Company,Light American Wheat Ale or Lager
5699,Cucapa Honey Ale,Cucapa Brewing Company,American-Style Amber/Red Ale
5700,Grain Belt,August Schell Brewing,American-Style Lager
5701,Scratch #25 2009 Magical Moustache Rye,Troegs Brewing,American Rye Ale or Lager
5702,Punk IPA,BrewDog Ltd,American-Style India Pale Ale
5703,Rip Tide,BrewDog Ltd,American-Style Imperial Stout
5704,Paradox Speyside,BrewDog Ltd,American-Style Imperial Stout
5705,The Physics,BrewDog Ltd,Extra Special Bitter
5706,Hop Rocker,BrewDog Ltd,American-Style Lager
5707,Hardcore IPA,BrewDog Ltd,Imperial or Double India Pale Ale
5708,Trashy Blonde,BrewDog Ltd,Special Bitter or Best Bitter
5709,77 Lager,BrewDog Ltd,German-Style Pilsener
5710,Dogma,BrewDog Ltd,Herb and Spice Beer
5711,Tokyo,BrewDog Ltd,American-Style Imperial Stout
5712,Tokyo*,BrewDog Ltd,American-Style Imperial Stout
5713,Tactical Nuclear Penguin,BrewDog Ltd,American-Style Imperial Stout
5714,Hopsecutioner,Terrapin Beer Company,American-Style India Pale Ale
5715,Terrapin Coffee Oatmeal Imperial Stout,Terrapin Beer Company,American-Style Imperial Stout
5716,BackDraft Chocolate Porter,Pennichuck Brewing Company,Porter
5717,TrÃ¶egs Splinter Beer Red,Troegs Brewing,American-Style Strong Pale Ale
5718,TrÃ¶egs Splinter Beer Gold,Troegs Brewing,Belgian-Style Tripel
5719,Ridge Runner Barley Wine,Rock Art Brewery,
5720,King Crimson,Oak Creek Brewery,Irish-Style Red Ale
5721,Horizon Red Ale,Summit Brewing,American-Style Amber/Red Ale
5722,Winter Ale,Brooklyn Brewery,Winter Warmer
5723,Stateside Saison,Stillwater Artisanal Ales,French & Belgian-Style Saison
5724,Jai Alai IPA,Cigar City Brewing,American-Style India Pale Ale
5725,Maduro Oatmeal Brown Ale,Cigar City Brewing,American-Style Brown Ale
5726,Marshal Zhukov's Imperial Stout,Cigar City Brewing,American-Style Imperial Stout
5727,Guava Grove Ale,Cigar City Brewing,French & Belgian-Style Saison
5728,Big Sound Scotch Ale,Cigar City Brewing,Scotch Ale
5729,Modus Hoperandi,Ska Brewing Company,American-Style India Pale Ale
5730,JoBoy's IPA,JoBoy's Brew Pub,American-Style India Pale Ale
5731,Manheim Stout,JoBoy's Brew Pub,American-Style Stout
5732,JoBoy's Cream Ale,JoBoy's Brew Pub,American-Style Cream Ale or Lager
5733,Divine Reserve 9,Saint Arnold Brewing,American-Style Imperial Stout
5734,Phoenixx Double ESB,Real Ale Brewing Company,Extra Special Bitter
5735,(512) Wit,(512) Brewing Company,Belgian-Style White
5736,(512) Pale,(512) Brewing Company,American-Style Pale Ale
5737,(512) IPA,(512) Brewing Company,American-Style India Pale Ale
5738,(512) Pecan Porter,(512) Brewing Company,Porter
5739,(512) ALT,(512) Brewing Company,German-Style Brown Ale/Altbier
5740,(512) Bruin,(512) Brewing Company,American-Style Brown Ale
5741,(512) Whiskey Barrel Aged Double Pecan Porter,(512) Brewing Company,Porter
5742,2xIPA,Southern Tier Brewing Co,Imperial or Double India Pale Ale
5743,Samuel Adams Noble Pils,Boston Beer Company,German-Style Pilsener
5744,Scratch #27 2010 Cocaoabunga,Troegs Brewing,American-Style Stout
5745,Captin Lawrence Pale Ale,Captain Lawrence Brewing Company,American-Style Pale Ale
5746,Captain Lawrence Xtra Gold,Captain Lawrence Brewing Company,Belgian-Style Tripel
5747,Captin Lawrence Liquid Gold,Captain Lawrence Brewing Company,Belgian-Style Pale Ale
5748,Captin Lawrence Smoked Porter,Captain Lawrence Brewing Company,Porter
5749,Captain's Reserve Imperial IPA,Captain Lawrence Brewing Company,Imperial or Double India Pale Ale
5750,Sun Block - Belgian Style Witte,Captain Lawrence Brewing Company,Belgian-Style White
5751,Brown Bird Brown Ale,Captain Lawrence Brewing Company,American-Style Brown Ale
5752,Nor' Easter,Captain Lawrence Brewing Company,Belgian-Style Dark Strong Ale
5753,Golden Delicious,Captain Lawrence Brewing Company,Belgian-Style Tripel
5754,LeBleu,Ithaca Beer Company,
5755,Canadian Breakfast Stout,Founders Brewing,American-Style Imperial Stout
5756,Raging Bitch Belgian IPA,Flying Dog Brewery,Other Belgian-Style Ales
5757,Lilja's Hop Nest Monster,Sand Creek Brewing Company,American-Style India Pale Ale
5758,Mayhem Belgian-style Double IPA,Midnight Sun Brewing Co.,Other Belgian-Style Ales
5759,RUMBAH Double Rum Bock,Midnight Sun Brewing Co.,German-Style Doppelbock
5760,Bathtub Gin Gruit Ale,Midnight Sun Brewing Co.,Herb and Spice Beer
5761,Farmer's Tan Imperial Pale Lager,Southern Tier Brewing Co,American-Style Lager
5762,Weyerbacher India,Weyerbacher Brewing Company,American-Style India Pale Ale
5763,Scumptious Spring Lager (Vinyl),Magic Hat,
5764,Squall IPA,Dogfish Head Craft Brewery,Imperial or Double India Pale Ale
5765,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Harpoon Brewery - Boston,American-Style Pale Ale
5766,Michelob Irish Red,Anheuser-Busch,Irish-Style Red Ale
5767,Lucky 13 Mondo Large Red Ale,Lagunitas Brewing Company,American-Style Amber/Red Ale
5768,Buried Hatchet Stout,Southern Star Brewing Company,American-Style Stout
5769,Vigneronne,Brasserie-Brouwerij Cantillon,Belgian-Style Fruit Lambic
5770,Exit 16 - Wild Rice Double IPA,Flying Fish Brewing Company,Imperial or Double India Pale Ale
5771,Maximus,Lagunitas Brewing Company,American-Style India Pale Ale
5772,Plead the 5th Imperial Stout,Dark Horse Brewing Co.,American-Style Imperial Stout
5773,Southern Pecan,Lazy Magnolia Brewing Company,
5774,Unfiltered Double Simcoe IPA,Weyerbacher Brewing Company,Imperial or Double India Pale Ale
5775,Supplication,Russian River Brewing,
5776,Arctic Panzer Wolf,Three Floyds Brewing,Imperial or Double India Pale Ale
5777,Free Loader Double Red IPA,Midnight Sun Brewing Co.,Imperial or Double India Pale Ale
5778,D.O.R.I.S. the Destroyer Double Imperial Stout,Hoppin Frog Brewery,American-Style Imperial Stout
5779,Hop Dam Triple IPA,Hoppin Frog Brewery,Imperial or Double India Pale Ale
5780,Frosted Frog Christmas Ale,Hoppin Frog Brewery,Winter Warmer
5781,Fresh Frog Raw Hop Imperial Pale Ale,Hoppin Frog Brewery,American-Style Pale Ale
5782,Frog's Hollow Double Pumpkin Ale,Hoppin Frog Brewery,Pumpkin Beer
5783,Outta Kilter Wee-Heavy Scotch Red Ale,Hoppin Frog Brewery,Scotch Ale
5784,Barrel-Aged B.O.R.I.S. Imperial Stout,Hoppin Frog Brewery,American-Style Imperial Stout
5785,Hop Master's Abbey Belgian-style Double IPA,Hoppin Frog Brewery,Other Belgian-Style Ales
5786,Mean Manalishi Double I.P.A.,Hoppin Frog Brewery,Imperial or Double India Pale Ale
5787,Hoppin' To Heaven IPA,Hoppin Frog Brewery,American-Style India Pale Ale
5788,Silk Porter,Hoppin Frog Brewery,Porter
5789,Bodacious Black and Tan,Hoppin Frog Brewery,
5790,Gulden Fraug Belgian Ale,Hoppin Frog Brewery,Belgian-Style Pale Strong Ale
5791,Wild Frog Wheat,Hoppin Frog Brewery,South German-Style Hefeweizen
5792,Smashing Berry Ale,Hoppin Frog Brewery,Fruit Beer
5793,Smashing Berry Dark,Hoppin Frog Brewery,Fruit Beer
5794,Blackout Stout,Great Lakes Brewing,American-Style Imperial Stout
5795,Apex,Bear Republic Brewery,Imperial or Double India Pale Ale
5796,Old Salty,Heavyweight Brewing,
5797,Paradise Porter,Diamond Bear Brewing Co.,Porter
5798,Iron Thistle,Rahr & Sons Brewing Company,Scotch Ale
5799,Tres Blueberry Stout,Dark Horse Brewing Co.,American-Style Stout
5800,Fore Smoked Stout,Dark Horse Brewing Co.,American-Style Stout
5801,One Oatmeal Stout,Dark Horse Brewing Co.,Oatmeal Stout
5802,Too Cream Stout,Dark Horse Brewing Co.,Sweet Stout
5803,Three Guy Off The Scale Barley Wine,Dark Horse Brewing Co.,American-Style Barley Wine Ale
5804,Duet,Alpine Beer Company,American-Style India Pale Ale
5805,Nelson,Alpine Beer Company,American-Style India Pale Ale
5806,Secession Black India Pale Ale (CDA),Hopworks Urban Brewery,
5807,Humidor Series Jai Alai Cedar Aged India Pale Ale,Cigar City Brewing,American-Style India Pale Ale
5808,Marble India Pale Ale,Marble Brewery,American-Style India Pale Ale
5809,Mongo Double IPA,Port Brewing Company,Imperial or Double India Pale Ale
5810,Hopportunity Knocks Ale,Caldera Brewing,American-Style India Pale Ale
5811,Legbiter Ale,Strangford Lough Brewing Company Ltd,Classic English-Style Pale Ale
5812,St. Patrick's Best,Strangford Lough Brewing Company Ltd,Ordinary Bitter
5813,Barelegs Brew,Strangford Lough Brewing Company Ltd,Classic English-Style Pale Ale
5814,St. Patrick's Gold,Strangford Lough Brewing Company Ltd,Light American Wheat Ale or Lager
5815,St Patrick's Ale,Strangford Lough Brewing Company Ltd,Classic English-Style Pale Ale
5816,Manheim Red,JoBoy's Brew Pub,American-Style Amber/Red Ale
5817,Bourbon County Brand Coffee Stout,Goose Island Beer Company - Clybourn,American-Style Imperial Stout
5818,The Angel's Share - Bourbon Barrel Aged,The Lost Abbey,American-Style Strong Pale Ale
5819,Weyerbacher Juliet,Weyerbacher Brewing Company,German-Style Brown Ale/Altbier
5820,2x4 India Pale Ale,Bavarian Barbarian Brewing Company,Imperial or Double India Pale Ale
5821,Brewhouse Coffee Stout,Central Waters Brewing Company,
